Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,,,gsr_dm,tsnr_dm,fd_mean_dm
1302,-0.32235708,0.528615809,0.508582393,-0.034355912,-0.974468722,-1.088579357,-0.472814379,-0.692408683,0.210235969,-0.778380184,-0.027356757,-0.217558457,0.626239691,0.624333387,,-0.000904995,7.402290738,-0.002829489,,1302,-0.477545655,0.315199897,0.280892268,-0.10454735,-1.006948974,-1.231750881,-0.675496935,-0.828154003,0.081035422,-0.797754911,-0.177498537,-0.409166677,0.3673577,0.305529572,,-0.000776555,6.342703827,0.008052851,27,,1,-0.000776555,6.342703827,0.008052851
1303,1.035105126,1.541412589,0.609958253,0.560538244,0.530276365,0.813870119,1.374346922,0.824089081,0.624628566,-0.843917909,0.179072188,1.158236726,0.869242187,0.681982709,,-0.002610025,-19.67761954,0.01400455,,1303,0.879916551,1.327996677,0.382268128,0.490346806,0.497796113,0.670698595,1.171664366,0.688343761,0.495428019,-0.863292636,0.028930407,0.966628505,0.610360195,0.363178895,,-0.002481585,-20.73720645,0.024886889,28,,1,-0.002481585,-20.73720645,0.024886889
3116,0.585631987,0.812251818,-0.242850709,-0.276291719,0.023522332,-0.184641787,-0.23124634,-0.514878225,0.006758797,-1.156292947,0.259419175,-0.017248462,0.310480415,0.76737699,,-0.002847227,2.665419018,-0.014097134,,3116,0.430443412,0.598835907,-0.470540834,-0.346483157,-0.00895792,-0.327813311,-0.433928896,-0.650623546,-0.12244175,-1.175667674,0.109277394,-0.208856682,0.051598423,0.448573175,,-0.002718787,1.605832108,-0.003214794,29,,1,-0.002718787,1.605832108,-0.003214794
3122,0.831033883,-0.558465632,-0.040136232,0.828127294,0.542383673,0.210026117,0.314067359,0.581816853,0.54621877,1.382223551,0.639360575,0.170190792,1.083273855,-0.145806283,,-0.000118812,-7.210979068,0.004037218,,3122,0.675845308,-0.771881544,-0.267826357,0.757935856,0.509903421,0.066854593,0.111384802,0.446071533,0.417018223,1.362848824,0.489218794,-0.021417428,0.824391863,-0.464610098,,9.6273E-06,-8.270565978,0.014919558,30,,1,9.6273E-06,-8.270565978,0.014919558
3125,1.353842792,1.687176384,1.953166053,0.866937195,0.641164968,1.779068732,1.127507842,0.386484865,1.137235701,-0.244170683,1.417357804,0.659960374,0.39753948,1.86666999,,0.001734841,3.543297207,0.021888336,,3125,1.198654217,1.473760472,1.725475928,0.796745757,0.608684716,1.635897209,0.924825286,0.250739544,1.008035154,-0.26354541,1.267216023,0.468352153,0.138657489,1.547866175,,0.001863281,2.483710297,0.032770675,31,,1,0.001863281,2.483710297,0.032770675
3140,-0.487891588,-1.491082825,-1.46899213,-0.031919236,0.14508965,-0.013779381,-0.67344535,-0.021172137,-0.148810952,0.081920531,-2.089160824,-0.706298149,-0.513876572,-1.533835449,,0.001214365,-3.867854679,0.005060592,,3140,-0.643080163,-1.704498737,-1.696682255,-0.102110674,0.112609398,-0.156950904,-0.876127907,-0.156917457,-0.278011499,0.062545804,-2.239302604,-0.89790637,-0.772758563,-1.852639263,,0.001342804,-4.927441589,0.015942932,32,,1,0.001342804,-4.927441589,0.015942932
3143,0.779222517,-0.215401119,0.029490819,0.221672817,-1.220574155,0.228298167,0.486682809,0.24468707,0.879353971,0.418916865,0.237307668,2.271284817,1.635243509,1.975292104,,-0.008961906,24.14993925,-0.081928112,,3143,0.624033942,-0.42881703,-0.198199306,0.151481379,-1.253054407,0.085126644,0.284000253,0.10894175,0.750153424,0.399542138,0.087165887,2.079676596,1.376361518,1.65648829,,-0.008833466,23.09035234,-0.071045773,33,,1,-0.008833466,23.09035234,-0.071045773
3152,-0.034830464,0.117652462,0.089618174,0.17943991,0.857498874,0.033625998,0.429776411,-0.008643274,0.083736462,0.736952873,0.491704608,-0.078626007,0.179932465,-1.095590257,,-0.003127075,-1.72948798,-0.0018196,,3152,-0.190019039,-0.09576345,-0.13807195,0.109248472,0.825018622,-0.109545526,0.227093854,-0.144388595,-0.045464085,0.717578146,0.341562827,-0.270234227,-0.078949526,-1.414394071,,-0.002998635,-2.78907489,0.009062739,34,,1,-0.002998635,-2.78907489,0.009062739
3166,0.172399864,0.752195097,-0.006122326,0.07659012,0.182786962,-0.274087775,-0.468902859,0.417472229,-0.576807805,-0.8581286,-0.581725354,-0.038218182,0.34570434,-0.703730655,,-6.86849E-05,9.855163967,-0.013036786,,3166,0.017211289,0.538779185,-0.233812451,0.006398681,0.15030671,-0.417259299,-0.671585416,0.281726908,-0.706008352,-0.877503327,-0.731867135,-0.229826403,0.086822348,-1.022534469,,5.97548E-05,8.795577057,-0.002154447,35,,1,5.97548E-05,8.795577057,-0.002154447
3167,0.12091928,0.000414805,-0.13870344,-0.679189466,-0.112956634,-0.290255534,-0.095313326,-0.192160524,0.225846622,-0.501415818,-0.613204214,-0.415496673,-0.514581377,-0.93340342,,-0.001048374,-5.767188633,-0.042044313,,3167,-0.034269294,-0.213001107,-0.366393565,-0.749380904,-0.145436886,-0.433427058,-0.297995882,-0.327905845,0.096646075,-0.520790544,-0.763345994,-0.607104894,-0.773463368,-1.252207235,,-0.000919934,-6.826775543,-0.031161974,36,,1,-0.000919934,-6.826775543,-0.031161974
3170,0.8752708,1.327295737,1.481564495,0.022120299,0.03160175,0.472651536,1.240937125,0.861189544,0.931203687,0.153341006,1.659761971,0.929966317,0.763935063,0.826290521,,-0.002020763,-8.958320224,-0.001510881,,3170,0.720082226,1.113879825,1.25387437,-0.048071139,-0.000878502,0.329480012,1.038254568,0.725444223,0.802003139,0.133966279,1.50962019,0.738358096,0.505053071,0.507486707,,-0.001892323,-10.01790713,0.009371458,37,,1,-0.001892323,-10.01790713,0.009371458
3173,0.063755593,0.296403699,0.161386101,-0.111151867,-0.788690124,0.554340686,0.116661129,0.578907769,0.283253943,0.758134503,1.337163258,0.743311128,0.636337485,0.273047767,,0.000327626,-1.554259861,0.013083938,,3173,-0.091432982,0.082987788,-0.066304024,-0.181343305,-0.821170376,0.411169162,-0.086021428,0.443162449,0.154053396,0.738759776,1.187021477,0.551702907,0.377455494,-0.045756047,,0.000456066,-2.613846771,0.023966277,38,,1,0.000456066,-2.613846771,0.023966277
3176,-0.179025592,-0.32717365,-0.166116795,-0.043422868,0.334338103,0.564824916,-0.262819721,-0.225376666,-0.190306379,1.042139827,-0.546569562,0.61412736,-0.268248696,0.280836952,,-0.000914138,-23.93029364,0.078162179,,3176,-0.334214166,-0.540589562,-0.39380692,-0.113614306,0.301857851,0.421653392,-0.465502277,-0.361121986,-0.319506926,1.0227651,-0.696711343,0.422519139,-0.527130687,-0.037966862,,-0.000785698,-24.98988055,0.089044518,39,,1,-0.000785698,-24.98988055,0.089044518
3189,-0.334977654,0.271255308,1.058969933,0.213104757,-0.059648222,0.89254529,1.48071581,0.800940533,-0.319336991,0.787979821,0.802872522,1.145299746,1.098617083,-0.597496826,,0.000430319,-2.876259313,0.004851496,,3189,-0.490166229,0.057839396,0.831279808,0.142913319,-0.092128474,0.749373766,1.278033254,0.665195212,-0.448537538,0.768605094,0.652730741,0.953691525,0.839735091,-0.916300641,,0.000558758,-3.935846223,0.015733836,40,,1,0.000558758,-3.935846223,0.015733836
3190,0.58420177,1.514954431,2.646587553,1.524721394,0.293177328,1.007192425,1.430024493,0.015340645,0.220438549,-0.680494304,2.577601121,2.007158622,1.651364146,1.285165153,,0.000235337,-8.813880269,0.02978756,,3190,0.429013195,1.301538519,2.418897428,1.454529956,0.260697076,0.864020902,1.227341936,-0.120404675,0.091238001,-0.699869031,2.42745934,1.815550401,1.392482155,0.966361338,,0.000363777,-9.873467179,0.040669899,41,,1,0.000363777,-9.873467179,0.040669899
3199,-0.449609458,-0.777228748,-0.707657261,-0.585350815,-0.072074252,-0.87590295,-0.618797514,-0.669660036,-0.494068381,-0.155097414,-0.497735711,-0.041775767,-0.605461868,0.385136065,,-0.001380564,-13.89497336,0.083295593,,3199,-0.604798032,-0.99064466,-0.935347386,-0.655542253,-0.104554504,-1.019074473,-0.82148007,-0.805405356,-0.623268928,-0.17447214,-0.647877492,-0.233383987,-0.86434386,0.066332251,,-0.001252124,-14.95456027,0.094177933,42,,1,-0.001252124,-14.95456027,0.094177933
3200,0.03198092,-0.619336392,-0.828273964,-0.685386597,-0.244449014,-0.808294652,-0.827097168,0.728787596,-1.05891283,-0.013538774,-0.477181418,-1.044672066,-0.278316981,-0.427748082,,-0.000481221,-6.72494849,0.010777959,,3200,-0.123207654,-0.832752304,-1.055964089,-0.755578035,-0.276929266,-0.951466176,-1.029779724,0.593042276,-1.188113377,-0.032913501,-0.627323199,-1.236280286,-0.537198973,-0.746551896,,-0.000352781,-7.7845354,0.021660298,43,,1,-0.000352781,-7.7845354,0.021660298
3206,0.137757478,-0.047343424,0.212380894,-0.12628899,-0.205384367,0.398296395,0.904363256,1.224233433,-0.582333086,-0.340324076,-0.333713882,-1.007736429,-1.189518881,-0.253997331,,0.000411124,2.721279538,-0.025139553,,3206,-0.017431096,-0.260759336,-0.015309231,-0.196480428,-0.237864619,0.255124871,0.7016807,1.088488113,-0.711533633,-0.359698803,-0.483855663,-1.19934465,-1.448400872,-0.572801145,,0.000539564,1.661692628,-0.014257214,44,,1,0.000539564,1.661692628,-0.014257214
3210,0.622406006,1.233050883,1.209566154,0.359827952,-0.315881305,-0.17912627,-0.170375567,0.023531573,-0.01637675,0.650463943,1.377407719,0.53555136,0.471317086,0.619338307,,0.004410927,-14.24076804,1.360578684,,3210,0.467217431,1.019634971,0.98187603,0.289636513,-0.348361557,-0.322297794,-0.373058124,-0.112213748,-0.145577297,0.631089216,1.227265938,0.343943139,0.212435095,0.300534492,,0.004539367,-15.30035495,1.371461024,45,,1,0.004539367,-15.30035495,1.371461024
3212,1.094188141,0.785703865,0.616304547,0.798269117,0.637048949,1.173258379,0.697873049,0.705220073,1.013566868,0.738622667,0.454329854,1.269218906,0.072885811,1.205020024,,-0.00119317,-9.374744022,0.006769427,,3212,0.938999567,0.572287954,0.388614423,0.728077678,0.604568697,1.030086855,0.495190492,0.569474753,0.88436632,0.719247941,0.304188073,1.077610686,-0.185996181,0.88621621,,-0.001064731,-10.43433093,0.017651767,46,,1,-0.001064731,-10.43433093,0.017651767
3218,-1.007372057,-1.122961191,-1.35162742,-1.168624103,-1.103873386,-1.308466312,-1.112055948,-1.197684556,-0.902451853,-0.176281532,-1.513819427,-1.434752883,-1.310433328,-1.77571825,,0.036203019,18.24947778,-0.253643915,,3218,-1.162560632,-1.336377103,-1.579317545,-1.238815541,-1.136353638,-1.451637836,-1.314738505,-1.333429876,-1.0316524,-0.195656258,-1.663961208,-1.626361103,-1.569315319,-2.094522065,,0.036331459,17.18989087,-0.242761575,47,,1,0.036331459,17.18989087,-0.242761575
3220,-0.068618241,0.526866042,0.55683567,0.275646045,0.081003371,-0.52954428,-0.618705664,-0.469785698,0.048220077,-0.18661024,0.92015194,-0.886389832,-0.31884314,0.163447532,,-0.001210868,0.12339822,-0.008193833,,3220,-0.223806816,0.313450131,0.329145545,0.205454607,0.048523119,-0.672715804,-0.82138822,-0.605531019,-0.08098047,-0.205984967,0.770010159,-1.077998053,-0.577725131,-0.155356283,,-0.001082429,-0.93618869,0.002688506,48,,1,-0.001082429,-0.93618869,0.002688506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.155188575,0.213415912,0.227690125,0.070191438,0.032480252,0.143171524,0.202682556,0.135745321,0.129200547,0.019374727,0.150141781,0.191608221,0.258881991,0.318803814,,-0.00012844,1.05958691,-0.010882339,,,0,-4.39463E-17,-2.31296E-17,-3.70074E-17,1.63353E-17,-3.00685E-17,0,3.23815E-17,1.6769E-17,0,-3.23815E-17,1.20274E-16,2.31296E-17,-1.2837E-16,,-1.9877E-19,3.28441E-16,-5.78241E-19,,,,,,
