run	gsr_y	tsnr	fd_mean	ID
1	0.025582781061530113	79.508544921875	0.1461467450166483	3166
2	0.02525603398680687	81.05978393554688	0.2198710195759448	3167
1	0.024884728714823723	86.32798767089844	0.186667569698173	3167
1	0.012382352724671364	92.6949462890625	0.08572284338498144	3170
2	0.015101051889359951	88.21365356445312	0.08573742087012978	3170
1	0.021871289238333702	71.34406280517578	0.0950667886506862	3173
2	0.021750109270215034	80.0428237915039	0.08811312612722415	3173
2	0.016950668767094612	68.24608612060547	0.19928520476652642	3176
1	0.01749567501246929	88.40736389160156	0.20172177670676492	3176
2	0.014803769066929817	84.65902473544702	0.11660025239046067	3189
1	0.015187665820121765	83.33959613239858	0.10938419283188008	3189
2	0.02234790474176407	68.25004577636719	0.15926415228356036	3190
1	0.023036999627947807	72.69827878626529	0.14176631076946009	3190
1	0.021978378295898438	76.55615234375	0.13768985567198344	3199
2	0.021909592673182487	73.59172058105469	0.16893906701669004	3199
2	0.028123274445533752	73.6419448852539	0.14217605614299794	3200
1	0.028264006599783897	91.39704895019531	0.12817322548986815	3200
2	0.022300152108073235	61.74662780761719	0.1615554235638255	3206
1	0.02315649762749672	78.0324478149414	0.12279205465566022	3206
2	0.01699853502213955	26.644969940185547	0.8304447418635044	3210
1	0.016208894550800323	46.50748825073242	0.1790416688403801	3210
1	0.010325229726731777	87.18818664550781	0.05648843485012252	3212
2	0.01052637305110693	96.47417449951172	0.055072876678805595	3212
1	0.021565308794379234	46.5146484375	0.22548182010633833	3218
2	0.021977463737130165	32.10181427001953	0.5371610878331219	3218
1	0.029946325346827507	81.50863647460938	0.1688966675484256	3220
2	0.03008616529405117	77.5718994140625	0.17823808197358207	3220
